Año;Hora_24;Mes;Dia;Mes resumido;dia resumido;Fecha Dia;Semana2;Delito;Total General Año Anterior;Estación Final;CAI Final;Cuadrante Final;Genero Final;Zona Final;Clase Sitio Final;Arma Final;Modalidad Final;Causa Lesion Final;Barrio Hecho Final;Grupo Edad Ley Final
2025;19;Enero;Jueves;Ene;Jue;2;1;H. Celular;1;E-Norte;CAI 3;Z. Atención 12 Norte;Femenino;Urbano;Otro;Sin Empleo de Armas;Raponazo;No Reportado;Bolivar;Infancia (0 a 11 años)
2025;20;Abril;Jueves;Abr;Jue;17;16;H. Celular;1;E-Norte;CAI 4;Z. Atención 14 Norte;Femenino;Urbano;Iglesia;Sin Empleo de Armas;Cosquilleo;No Reportado;Centro;Adolescencia (12 a 17 años) 
2025;19;Octubre;Viernes;Oct;Vie;3;40;H. Celular;1;E-Norte;CAI 2;Z. Atención 4 Norte;Femenino;Urbano;Plazas De Mercado;Arma de Fuego;Atraco;No Reportado;Bello Horizonte;Adolescencia (12 a 17 años) 
2025;20;Octubre;Viernes;Oct;Vie;31;44;H. Celular;1;E-Norte;CAI 1;Z. Atención 2 Norte;Femenino;Urbano;Centro Comercial;Sin Empleo de Armas;Cosquilleo;No Reportado;Campamento;Adolescencia (12 a 17 años) 
2025;21;Febrero;Viernes;Feb;Vie;28;9;H. Celular;1;E-Norte;CAI 1;Z. Atención 2 Norte;Femenino;Urbano;Establecimiento De Comercio;Contundentes;Rompimiento De Vidrio;No Reportado;Pubenza Catay;Infancia (0 a 11 años)
2026;12;Febrero;Martes;Feb;Mar;3;6;H. Celular;0;E-Sotara;No Reportado;E-Sotara;Masculino;Rural;Carretera;Sin Empleo de Armas;Factor De Oportunidad;No Reportado;Vda Hierbas Buenas;Adolescencia (12 a 17 años) 
2026;13;Enero;Viernes;Ene;Vie;30;5;H. Celular;0;E-Norte;No Reportado;E-Norte;Masculino;Rural;Carretera;Arma de Fuego;Atraco;No Reportado;Vda El Cofre;Infancia (0 a 11 años)
2025;13;Noviembre;Lunes;Nov;Lun;17;47;H. Celular;1;E-Sur;CAI 8;Z. Atención 18 Sur;Femenino;Urbano;Callejón;Sin Empleo de Armas;Raponazo;No Reportado;Santa Elena;Adolescencia (12 a 17 años) 
2025;17;Diciembre;Lunes;Dic;Lun;22;52;H. Celular;1;E-Norte;CAI 3;Z. Atención 12 Norte;Femenino;Urbano;Bus Megabus;Sin Empleo de Armas;Raponazo;No Reportado;Xxxx;Adolescencia (12 a 17 años) 
2025;14;Agosto;Lunes;Ago;Lun;11;33;H. Celular;1;E-Sur;CAI 7;Z. Atención 9 Sur;Femenino;Urbano;Callejón;Sin Empleo de Armas;Raponazo;No Reportado;Retiro Alto;Infancia (0 a 11 años)
2025;18;Agosto;Miércoles;Ago;Mié;6;32;H. Celular;1;E-Norte;CAI 3;Z. Atención 10 Norte;Femenino;Urbano;Estadero;Sin Empleo de Armas;Atraco;No Reportado;Pueblillo;Adolescencia (12 a 17 años) 
2025;18;Septiembre;Miércoles;Sep;Mié;17;38;H. Celular;1;E-Norte;CAI 2;Z. Atención 5 Norte;Femenino;Urbano;Casa En Conjunto Cerrado;Sin Empleo de Armas;Raponazo;No Reportado;Llanos De Calibio;Infancia (0 a 11 años)
2025;19;Mayo;Miércoles;May;Mié;28;22;H. Celular;1;E-Norte;CAI 1;Z. Atención 2 Norte;Femenino;Urbano;Clinicas Y Similares;Sin Empleo de Armas;Raponazo;No Reportado;Pubenza Catay;Adolescencia (12 a 17 años) 
2025;19;Diciembre;Miércoles;Dic;Mié;31;53;H. Celular;1;E-Norte;CAI 3;Z. Atención 9 Norte;Femenino;Urbano;Casa En Conjunto Cerrado;Sin Empleo de Armas;Raponazo;No Reportado;Palace;Infancia (0 a 11 años)
2026;11;Enero;Martes;Ene;Mar;6;2;H. Celular;0;E-Coconuco;No Reportado;E-Coconuco;Masculino;Rural;Carretera;Arma de Fuego;Atraco;No Reportado;Cmiento Paletara;Infancia (0 a 11 años)
2025;18;Agosto;Martes;Ago;Mar;19;34;H. Celular;1;E-Norte;CAI 2;Z. Atención 6 Norte;Femenino;Urbano;Universidades;Arma Blanca;Atraco;No Reportado;La Aldea;Adolescencia (12 a 17 años) 
2025;18;Julio;Martes;Jul;Mar;15;29;H. Celular;1;E-Norte;CAI 4;Z. Atención 15 Norte;Femenino;Urbano;Centro Recreacional;Sin Empleo de Armas;Raponazo;No Reportado;Carantanta;Infancia (0 a 11 años)
2025;22;Agosto;Martes;Ago;Mar;5;32;H. Celular;1;E-Norte;CAI 4;Z. Atención 17 Norte;Femenino;Urbano;Establecimiento Publico;Sin Empleo de Armas;Raponazo;No Reportado;Los Comuneros;Adolescencia (12 a 17 años) 
2026;3;Marzo;Viernes;Mar;Vie;27;13;H. Celular;0;E-Norte;CAI 2;Z. Atención 6 Norte;Masculino;Rural;Carretera;Arma de Fuego;Atraco;No Reportado;Via Totoropopayan;Adolescencia (12 a 17 años) 
2026;2;Marzo;Martes;Mar;Mar;31;14;H. Celular;0;E-Sur;CAI 6;Z. Atención 8 Sur;Masculino;Urbano;Casas De Habitacion;Sin Empleo de Armas;Violacion De Cerradura;No Reportado;El Pajonal;Adolescencia (12 a 17 años) 
2026;2;Abril;Sábado;Abr;Sáb;25;17;H. Celular;0;E-Sur;CAI 10;Z. Atención 23 Sur;Masculino;Urbano;Casas De Habitacion;Palancas;Violacion De Cerradura;No Reportado;Lomas De Granada 2;Infancia (0 a 11 años)
2026;5;Julio;Domingo;Jul;Dom;5;28;H. Celular;0;E-Norte;CAI 2;Z. Atención 7 Norte;Masculino;Urbano;Parqueadero;Arma Blanca;Atraco;No Reportado;Ciudadela De San Eduardo;Infancia (0 a 11 años)
2026;2;Agosto;Domingo;Ago;Dom;9;33;H. Celular;0;E-Norte;CAI 3;Z. Atención 12 Norte;Masculino;Urbano;Otro;Sin Empleo de Armas;Cosquilleo;No Reportado;Bolivar;Adolescencia (12 a 17 años) 
2026;2;Marzo;Domingo;Mar;Dom;29;14;H. Celular;0;E-Norte;CAI 1;Z. Atención 2 Norte;Masculino;Urbano;Discotecas;Sin Empleo de Armas;Factor De Oportunidad;No Reportado;Santa Clara;Infancia (0 a 11 años)
2026;9;Abril;Domingo;Abr;Dom;19;17;H. Celular;0;E-Sur;CAI 8;Z. Atención 16 Sur;Masculino;Urbano;Casas De Habitacion;Sin Empleo de Armas;Factor De Oportunidad;No Reportado;La Esmeralda;Infancia (0 a 11 años)
2026;9;Junio;Lunes;Jun;Lun;15;25;H. Celular;0;E-Norte;CAI 3;Z. Atención 12 Norte;Masculino;Urbano;Otro;Sin Empleo de Armas;Cosquilleo;No Reportado;Bolivar;Adolescencia (12 a 17 años) 
2026;9;Marzo;Lunes;Mar;Lun;30;14;H. Celular;0;E-Sur;CAI 6;Z. Atención 8 Sur;Masculino;Urbano;Hospitales;Sin Empleo de Armas;Factor De Oportunidad;No Reportado;La Ladera;Adolescencia (12 a 17 años) 
2026;23;Julio;Miércoles;Jul;Mié;8;28;H. Celular;0;E-Sur;CAI 8;Z. Atención 18 Sur;Masculino;Urbano;Otro;Arma Blanca;Atraco;No Reportado;El Libertador;Adolescencia (12 a 17 años) 
2026;21;Abril;Miércoles;Abr;Mié;8;15;H. Celular;0;E-Norte;CAI 4;Z. Atención 16 Norte;Masculino;Urbano;Casas De Habitacion;Sin Empleo de Armas;Engaño;No Reportado;Valencia;Infancia (0 a 11 años)
2026;21;Mayo;Jueves;May;Jue;28;22;H. Celular;0;E-Sur;CAI 5;Z. Atención 2 Sur;Masculino;Urbano;Casas De Habitacion;Sin Empleo de Armas;Factor De Oportunidad;No Reportado;Los Sauces;Infancia (0 a 11 años)
2025;0;Abril;Miércoles;Abr;Mié;23;17;H. Celular;1;E-Norte;CAI 4;Z. Atención 15 Norte;Femenino;Urbano;Vias Publicas;Arma Blanca;Atraco;No Reportado;Santa Teresita;Adolescencia (12 a 17 años) 
2025;3;Octubre;Miércoles;Oct;Mié;8;41;H. Celular;1;E-Sur;CAI 8;Z. Atención 16 Sur;Femenino;Urbano;Callejón;Arma Blanca;Atraco;No Reportado;La Esmeralda;Adolescencia (12 a 17 años) 
2025;3;Octubre;Miércoles;Oct;Mié;8;41;H. Celular;1;E-Sur;CAI 8;Z. Atención 16 Sur;Femenino;Urbano;Callejón;Arma Blanca;Atraco;No Reportado;La Esmeralda;Adolescencia (12 a 17 años) 
2025;5;Septiembre;Miércoles;Sep;Mié;10;37;H. Celular;1;E-Sur;CAI 7;Z. Atención 13 Sur;Femenino;Urbano;Vias Publicas;Arma Blanca;Atraco;No Reportado;31 De Marzo;Adolescencia (12 a 17 años) 
2025;2;Octubre;Miércoles;Oct;Mié;1;40;H. Celular;1;E-Sur;CAI 8;Z. Atención 19 Sur;Femenino;Urbano;Vias Publicas;Arma de Fuego;Atraco;No Reportado;Santa Elena;Infancia (0 a 11 años)
2025;0;Mayo;Miércoles;May;Mié;7;19;H. Celular;1;E-Norte;CAI 1;Z. Atención 1 Norte;Femenino;Urbano;Vias Publicas;Arma de Fuego;Atraco;No Reportado;El Recuerdo;Infancia (0 a 11 años)
2025;0;Mayo;Miércoles;May;Mié;14;20;H. Celular;1;E-Norte;CAI 4;Z. Atención 13 Norte;Femenino;Urbano;Vias Publicas;Arma de Fuego;Atraco;No Reportado;Liceo;Adolescencia (12 a 17 años) 
2025;0;Septiembre;Miércoles;Sep;Mié;3;36;H. Celular;1;E-Norte;CAI 1;Z. Atención 1 Norte;Femenino;Urbano;Vias Publicas;Sin Empleo de Armas;Raponazo;No Reportado;Modelo;Adolescencia (12 a 17 años) 
2025;0;Mayo;Miércoles;May;Mié;21;21;H. Celular;1;E-Norte;CAI 3;Z. Atención 11 Norte;Femenino;Urbano;Vias Publicas;Sin Empleo de Armas;Raponazo;No Reportado;Ciudad Jardin;Infancia (0 a 11 años)
2025;2;Mayo;Miércoles;May;Mié;21;21;H. Celular;1;E-Norte;CAI 1;Z. Atención 2 Norte;Femenino;Urbano;Ciclo Ruta;Sin Empleo de Armas;Factor De Oportunidad;No Reportado;Santa Clara;Infancia (0 a 11 años)
2025;4;Enero;Miércoles;Ene;Mié;15;3;H. Celular;1;E-Sur;CAI 6;Z. Atención 5 Sur;Femenino;Urbano;Carretera;Sin Empleo de Armas;Raponazo;No Reportado;La Ladera;Adolescencia (12 a 17 años) 
2025;5;Agosto;Miércoles;Ago;Mié;20;34;H. Celular;1;E-Norte;CAI 3;Z. Atención 12 Norte;Femenino;Urbano;Vias Publicas;Sin Empleo de Armas;Factor De Oportunidad;No Reportado;Bolivar;Infancia (0 a 11 años)
2025;5;Noviembre;Miércoles;Nov;Mié;26;48;H. Celular;1;E-Sur;CAI 6;Z. Atención 8 Sur;Femenino;Urbano;Callejón;Sin Empleo de Armas;Raponazo;No Reportado;El Pajonal;Infancia (0 a 11 años)
2025;2;Octubre;Miércoles;Oct;Mié;8;41;H. Celular;1;E-Norte;No Reportado;E-Norte;Femenino;Urbano;Vias Publicas;Sin Empleo de Armas;Engaño;No Reportado;Calicanto;Adolescencia (12 a 17 años) 
2025;2;Mayo;Jueves;May;Jue;8;19;H. Celular;1;E-Norte;CAI 2;Z. Atención 3 Norte;Femenino;Urbano;Vias Publicas;Arma Blanca;Atraco;No Reportado;Villa Del Viento;Infancia (0 a 11 años)
2025;5;Enero;Jueves;Ene;Jue;23;4;H. Celular;1;E-Sur;CAI 7;Z. Atención 10 Sur;Femenino;Urbano;Puente;Arma Blanca;Atraco;No Reportado;Retiro Bajo;Infancia (0 a 11 años)
2025;5;Diciembre;Jueves;Dic;Jue;25;52;H. Celular;1;E-Sur;CAI 7;Z. Atención 9 Sur;Femenino;Urbano;Vias Publicas;Arma Blanca;Atraco;No Reportado;Variante Sur;Infancia (0 a 11 años)
2025;1;Octubre;Jueves;Oct;Jue;16;42;H. Celular;1;E-Norte;CAI 3;Z. Atención 11 Norte;Femenino;Urbano;Vias Publicas;Arma de Fuego;Atraco;No Reportado;Colina Campestre;Infancia (0 a 11 años)
2025;3;Septiembre;Jueves;Sep;Jue;18;38;H. Celular;1;E-Norte;CAI 1;Z. Atención 1 Norte;Femenino;Urbano;Vias Publicas;Arma de Fuego;Atraco;No Reportado;Villa Paula;Adolescencia (12 a 17 años) 
2025;5;Marzo;Jueves;Mar;Jue;13;11;H. Celular;1;E-Norte;CAI 3;Z. Atención 11 Norte;Femenino;Urbano;Vias Publicas;Arma de Fuego;Atraco;No Reportado;Ciudad Jardin;Infancia (0 a 11 años)
2025;3;Diciembre;Jueves;Dic;Jue;25;52;H. Celular;1;E-Sur;CAI 8;Z. Atención 17 Sur;Femenino;Urbano;Estaciones De Servicio;Arma de Fuego;Atraco;No Reportado;Pandiguando;Infancia (0 a 11 años)
2025;2;Marzo;Jueves;Mar;Jue;13;11;H. Celular;1;E-Norte;CAI 2;Z. Atención 3 Norte;Femenino;Urbano;Vias Publicas;Contundentes;Rompimiento De Vidrio;No Reportado;Bosques Del Pinar;Infancia (0 a 11 años)
2025;5;Mayo;Jueves;May;Jue;8;19;H. Celular;1;E-Norte;CAI 1;Z. Atención 2 Norte;Femenino;Urbano;Vias Publicas;Sin Empleo de Armas;Raponazo;No Reportado;Santa Clara;Infancia (0 a 11 años)
2025;0;Junio;Jueves;Jun;Jue;19;25;H. Celular;1;E-Norte;CAI 2;Z. Atención 5 Norte;Femenino;Urbano;Tramo De Via;Sin Empleo de Armas;Cosquilleo;No Reportado;Toez;Infancia (0 a 11 años)
2025;0;Marzo;Jueves;Mar;Jue;20;12;H. Celular;1;E-Norte;CAI 4;Z. Atención 17 Norte;Femenino;Urbano;Vias Publicas;Sin Empleo de Armas;Raponazo;No Reportado;San Camilo;Infancia (0 a 11 años)
2025;0;Abril;Jueves;Abr;Jue;17;16;H. Celular;1;E-Norte;CAI 1;Z. Atención 2 Norte;Femenino;Urbano;Vias Publicas;Sin Empleo de Armas;Raponazo;No Reportado;Campamento;Adolescencia (12 a 17 años) 
2025;0;Octubre;Jueves;Oct;Jue;9;41;H. Celular;1;E-Sur;CAI 6;Z. Atención 8 Sur;Femenino;Urbano;Sector Comercio;Sin Empleo de Armas;Raponazo;No Reportado;La Esmeralda;Adolescencia (12 a 17 años) 
2025;1;Abril;Jueves;Abr;Jue;17;16;H. Celular;1;E-Norte;CAI 1;Z. Atención 1 Norte;Femenino;Urbano;Vias Publicas;Sin Empleo de Armas;Raponazo;No Reportado;El Recuerdo;Adolescencia (12 a 17 años) 
2025;2;Agosto;Jueves;Ago;Jue;28;35;H. Celular;1;E-Norte;CAI 4;Z. Atención 15 Norte;Femenino;Urbano;Vias Publicas;Sin Empleo de Armas;Raponazo;No Reportado;Cadillal;Infancia (0 a 11 años)
2025;4;Noviembre;Jueves;Nov;Jue;6;45;H. Celular;1;E-Norte;CAI 3;Z. Atención 11 Norte;Femenino;Urbano;Vias Publicas;Sin Empleo de Armas;Raponazo;No Reportado;Pomona;Infancia (0 a 11 años)
2025;5;Agosto;Jueves;Ago;Jue;28;35;H. Celular;1;E-Timbio;No Reportado;E-Timbio;Femenino;Urbano;Vias Publicas;Sin Empleo de Armas;Cosquilleo;No Reportado;Sitio Mi Bohio;Adolescencia (12 a 17 años) 
2025;5;Diciembre;Jueves;Dic;Jue;25;52;H. Celular;1;E-Norte;CAI 2;Z. Atención 7 Norte;Femenino;Urbano;Callejón;Sin Empleo de Armas;Cosquilleo;No Reportado;La Paz;Infancia (0 a 11 años)
2025;0;Abril;Viernes;Abr;Vie;18;16;H. Celular;1;E-Norte;CAI 1;Z. Atención 2 Norte;Femenino;Urbano;Vias Publicas;Arma Blanca;Atraco;No Reportado;El Recuerdo;Infancia (0 a 11 años)
2025;5;Abril;Viernes;Abr;Vie;18;16;H. Celular;1;E-Norte;CAI 3;Z. Atención 11 Norte;Femenino;Urbano;Vias Publicas;Arma Blanca;Atraco;No Reportado;Ciudad Jardin;Infancia (0 a 11 años)
2025;0;Octubre;Viernes;Oct;Vie;24;43;H. Celular;1;E-Sur;CAI 8;Z. Atención 16 Sur;Femenino;Urbano;Vias Publicas;Arma de Fuego;Atraco;No Reportado;Jose Maria Obando;Adolescencia (12 a 17 años) 
2025;3;Mayo;Viernes;May;Vie;9;19;H. Celular;1;E-Norte;CAI 3;Z. Atención 9 Norte;Femenino;Urbano;Bahia;Arma de Fuego;Atraco;No Reportado;La Ximena;Adolescencia (12 a 17 años) 
2025;5;Febrero;Viernes;Feb;Vie;7;6;H. Celular;1;E-Norte;CAI 2;Z. Atención 4 Norte;Femenino;Urbano;Vias Publicas;Arma de Fuego;Atraco;No Reportado;Urbanizacion La Arboleda;Adolescencia (12 a 17 años) 
2025;5;Febrero;Viernes;Feb;Vie;14;7;H. Celular;1;E-Sur;CAI 8;Z. Atención 16 Sur;Femenino;Urbano;Vias Publicas;Arma de Fuego;Atraco;No Reportado;La Esmeralda;Adolescencia (12 a 17 años) 
2025;0;Octubre;Viernes;Oct;Vie;17;42;H. Celular;1;E-Timbio;Z. Atención 2 E-Timbio;Z. Atención 2 E-Timbio;Femenino;Urbano;Vias Publicas;Sin Empleo de Armas;Cosquilleo;No Reportado;Pueblo Nuevo;Adolescencia (12 a 17 años) 
2025;0;Febrero;Viernes;Feb;Vie;28;9;H. Celular;1;E-Sur;CAI 8;Z. Atención 16 Sur;Femenino;Urbano;Vias Publicas;Sin Empleo de Armas;Raponazo;No Reportado;La Esmeralda;Infancia (0 a 11 años)
2025;4;Septiembre;Viernes;Sep;Vie;5;36;H. Celular;1;E-Norte;CAI 4;Z. Atención 16 Norte;Femenino;Urbano;Vias Publicas;Sin Empleo de Armas;Raponazo;No Reportado;Urb Argentina;Infancia (0 a 11 años)
2025;2;Abril;Viernes;Abr;Vie;18;16;H. Celular;1;E-Norte;CAI 4;Z. Atención 14 Norte;Femenino;Urbano;Vias Publicas;Sin Empleo de Armas;Cosquilleo;No Reportado;Centro;Adolescencia (12 a 17 años) 
2025;3;Septiembre;Viernes;Sep;Vie;5;36;H. Celular;1;E-Norte;CAI 1;Z. Atención 2 Norte;Femenino;Urbano;Vias Publicas;Sin Empleo de Armas;Factor De Oportunidad;No Reportado;Santa Clara;Adolescencia (12 a 17 años) 
2025;4;Mayo;Viernes;May;Vie;2;18;H. Celular;1;E-Norte;CAI 1;Z. Atención 1 Norte;Femenino;Urbano;Semáforo;Sin Empleo de Armas;Atraco;No Reportado;Modelo;Infancia (0 a 11 años)
2025;4;Noviembre;Viernes;Nov;Vie;21;47;H. Celular;1;E-Sur;CAI 6;Z. Atención 8 Sur;Femenino;Urbano;Vias Publicas;Sin Empleo de Armas;Raponazo;No Reportado;Av Panamericana Piedra Sur;Infancia (0 a 11 años)
2025;5;Agosto;Viernes;Ago;Vie;29;35;H. Celular;1;E-Sur;CAI 8;Z. Atención 16 Sur;Femenino;Urbano;Vias Publicas;Sin Empleo de Armas;Cosquilleo;No Reportado;La Esmeralda;Adolescencia (12 a 17 años) 
2025;5;Abril;Viernes;Abr;Vie;4;14;H. Celular;1;E-Sur;CAI 8;Z. Atención 17 Sur;Femenino;Urbano;Vias Publicas;Sin Empleo de Armas;Factor De Oportunidad;No Reportado;Pandiguando;Infancia (0 a 11 años)
2025;5;Octubre;Viernes;Oct;Vie;10;41;H. Celular;1;E-Sur;CAI 6;Z. Atención 6 Sur;Femenino;Urbano;Vias Publicas;Sin Empleo de Armas;Raponazo;No Reportado;Recuerdo Sur;Infancia (0 a 11 años)
2025;5;Noviembre;Viernes;Nov;Vie;28;48;H. Celular;1;E-Sur;CAI 6;Z. Atención 7 Sur;Femenino;Urbano;Vias Publicas;Sin Empleo de Armas;Raponazo;No Reportado;Vda El Tunel;Infancia (0 a 11 años)
2025;1;Septiembre;Sábado;Sep;Sáb;27;39;H. Celular;1;E-Sur;CAI 10;Z. Atención 22 Sur;Femenino;Urbano;Vias Publicas;Arma Blanca;Atraco;No Reportado;Valle Del Ortigal;Infancia (0 a 11 años)
2025;5;Marzo;Sábado;Mar;Sáb;29;13;H. Celular;1;E-Norte;CAI 2;Z. Atención 4 Norte;Femenino;Urbano;Carretera;Arma Blanca;Atraco;No Reportado;Bello Horizonte;Infancia (0 a 11 años)
2025;0;Marzo;Sábado;Mar;Sáb;8;10;H. Celular;1;E-Norte;CAI 3;Z. Atención 12 Norte;Femenino;Urbano;Vias Publicas;Arma Blanca;Atraco;No Reportado;Bolivar;Infancia (0 a 11 años)
2025;0;Septiembre;Sábado;Sep;Sáb;20;38;H. Celular;1;E-Sur;CAI 6;Z. Atención 5 Sur;Femenino;Urbano;Vias Publicas;Arma de Fuego;Atraco;No Reportado;El Dean;Adolescencia (12 a 17 años) 
2025;0;Noviembre;Sábado;Nov;Sáb;15;46;H. Celular;1;E-Sur;CAI 6;Z. Atención 8 Sur;Femenino;Urbano;Vias Publicas;Arma de Fuego;Atraco;No Reportado;El Pajonal;Infancia (0 a 11 años)
2025;4;Septiembre;Sábado;Sep;Sáb;13;37;H. Celular;1;E-Norte;CAI 2;Z. Atención 3 Norte;Femenino;Urbano;Callejón;Arma de Fuego;Atraco;No Reportado;Morinda;Infancia (0 a 11 años)
2025;5;Mayo;Sábado;May;Sáb;24;21;H. Celular;1;E-Norte;CAI 4;Z. Atención 16 Norte;Femenino;Urbano;Vias Publicas;Arma de Fuego;Atraco;No Reportado;Valencia;Infancia (0 a 11 años)
2025;5;Septiembre;Sábado;Sep;Sáb;27;39;H. Celular;1;E-Sur;CAI 7;Z. Atención 10 Sur;Femenino;Urbano;Vias Publicas;Arma de Fuego;Atraco;No Reportado;Retiro Alto;Adolescencia (12 a 17 años) 
2025;0;Abril;Sábado;Abr;Sáb;19;16;H. Celular;1;E-Norte;CAI 4;Z. Atención 17 Norte;Femenino;Urbano;Vias Publicas;Contundentes;Violacion De Cerradura;No Reportado;El Empedrado;Adolescencia (12 a 17 años) 
2025;1;Mayo;Sábado;May;Sáb;24;21;H. Celular;1;E-Sur;CAI 6;Z. Atención 5 Sur;Femenino;Urbano;Vias Publicas;Contundentes;Violacion De Cerradura;No Reportado;Limonar;Infancia (0 a 11 años)
2025;1;Marzo;Sábado;Mar;Sáb;22;12;H. Celular;1;E-Norte;CAI 1;Z. Atención 2 Norte;Femenino;Urbano;Vias Publicas;Sin Empleo de Armas;Factor De Oportunidad;No Reportado;Santa Clara;Infancia (0 a 11 años)
2025;1;Febrero;Sábado;Feb;Sáb;15;7;H. Celular;1;E-Sur;CAI 9;Z. Atención 20 Sur;Femenino;Urbano;Vias Publicas;Sin Empleo de Armas;Raponazo;No Reportado;31 De Marzo;Infancia (0 a 11 años)
2025;2;Junio;Sábado;Jun;Sáb;28;26;H. Celular;1;E-Sur;CAI 8;Z. Atención 19 Sur;Femenino;Urbano;Vias Publicas;Sin Empleo de Armas;Raponazo;No Reportado;Santa Elena;Infancia (0 a 11 años)
2025;3;Septiembre;Sábado;Sep;Sáb;13;37;H. Celular;1;E-Norte;CAI 3;Z. Atención 12 Norte;Femenino;Urbano;Callejón;Sin Empleo de Armas;Cosquilleo;No Reportado;Centro;Adolescencia (12 a 17 años) 
2025;0;Enero;Sábado;Ene;Sáb;11;2;H. Celular;1;E-Sur;CAI 7;Z. Atención 11 Sur;Femenino;Urbano;Vias Publicas;Sin Empleo de Armas;Raponazo;No Reportado;Retiro Alto;Adolescencia (12 a 17 años) 
2025;0;Febrero;Sábado;Feb;Sáb;22;8;H. Celular;1;E-Norte;CAI 3;Z. Atención 9 Norte;Femenino;Urbano;Vias Publicas;Sin Empleo de Armas;Raponazo;No Reportado;Alicante;Adolescencia (12 a 17 años) 
2025;0;Mayo;Sábado;May;Sáb;10;19;H. Celular;1;E-Sur;CAI 6;Z. Atención 8 Sur;Femenino;Urbano;Vias Publicas;Sin Empleo de Armas;Raponazo;No Reportado;El Pajonal;Adolescencia (12 a 17 años) 
2025;0;Octubre;Sábado;Oct;Sáb;25;43;H. Celular;1;E-Sur;CAI 8;Z. Atención 16 Sur;Femenino;Urbano;Vias Publicas;Sin Empleo de Armas;Raponazo;No Reportado;La Esmeralda;Infancia (0 a 11 años)
2025;2;Noviembre;Sábado;Nov;Sáb;15;46;H. Celular;1;E-Norte;CAI 1;Z. Atención 2 Norte;Femenino;Urbano;Vias Publicas;Sin Empleo de Armas;Cosquilleo;No Reportado;Santa Clara;Infancia (0 a 11 años)
2025;2;Diciembre;Sábado;Dic;Sáb;27;52;H. Celular;1;E-Norte;CAI 4;Z. Atención 16 Norte;Femenino;Urbano;Callejón;Sin Empleo de Armas;Raponazo;No Reportado;Valencia;Infancia (0 a 11 años)
2025;3;Noviembre;Sábado;Nov;Sáb;22;47;H. Celular;1;E-Norte;CAI 1;Z. Atención 2 Norte;Femenino;Urbano;Bahia;Sin Empleo de Armas;Cosquilleo;No Reportado;Santa Clara;Infancia (0 a 11 años)
2025;4;Noviembre;Sábado;Nov;Sáb;8;45;H. Celular;1;E-Sur;CAI 9;Z. Atención 21 Sur;Femenino;Urbano;Vias Publicas;Sin Empleo de Armas;Atraco;No Reportado;Santo Domingo Sabio;Infancia (0 a 11 años)
2025;4;Julio;Sábado;Jul;Sáb;12;28;H. Celular;1;E-Sur;CAI 8;Z. Atención 16 Sur;Femenino;Urbano;Vias Publicas;Sin Empleo de Armas;Raponazo;No Reportado;La Esmeralda;Infancia (0 a 11 años)
2025;5;Junio;Sábado;Jun;Sáb;21;25;H. Celular;1;E-Norte;CAI 1;Z. Atención 2 Norte;Femenino;Urbano;Vias Publicas;Sin Empleo de Armas;Atraco;No Reportado;Santa Clara;Infancia (0 a 11 años)
2025;5;Septiembre;Sábado;Sep;Sáb;13;37;H. Celular;1;E-Norte;CAI 1;Z. Atención 1 Norte;Femenino;Urbano;Vias Publicas;Sin Empleo de Armas;Raponazo;No Reportado;El Recuerdo;Adolescencia (12 a 17 años) 
2025;0;Septiembre;Sábado;Sep;Sáb;6;36;H. Celular;1;E-Sur;CAI 7;Z. Atención 10 Sur;Femenino;Urbano;Vias Publicas;Sin Empleo de Armas;Raponazo;No Reportado;Retiro Bajo;Adolescencia (12 a 17 años) 
2025;0;Diciembre;Domingo;Dic;Dom;14;51;H. Celular;1;E-Norte;CAI 4;Z. Atención 16 Norte;Femenino;Urbano;Frente A Edificio - Via Publica;Arma Blanca;Atraco;No Reportado;Prados Del Norte;Adolescencia (12 a 17 años) 
2025;3;Noviembre;Domingo;Nov;Dom;2;45;H. Celular;1;E-Sur;CAI 6;Z. Atención 5 Sur;Femenino;Urbano;Callejón;Arma Blanca;Atraco;No Reportado;Ciudad Jardin;Infancia (0 a 11 años)
2025;4;Octubre;Domingo;Oct;Dom;19;43;H. Celular;1;E-Sur;CAI 6;Z. Atención 6 Sur;Femenino;Urbano;Carretera;Arma Blanca;Atraco;No Reportado;Calicanto;Infancia (0 a 11 años)
2025;4;Diciembre;Domingo;Dic;Dom;21;52;H. Celular;1;E-Sur;CAI 7;Z. Atención 12 Sur;Femenino;Urbano;Vias Publicas;Arma Blanca;Atraco;No Reportado;La Libertad;Infancia (0 a 11 años)
2025;0;Febrero;Domingo;Feb;Dom;16;8;H. Celular;1;E-Sur;CAI 6;Z. Atención 8 Sur;Femenino;Urbano;Vias Publicas;Arma de Fuego;Atraco;No Reportado;La Ladera;Adolescencia (12 a 17 años) 
2025;1;Marzo;Domingo;Mar;Dom;2;10;H. Celular;1;E-Norte;CAI 1;Z. Atención 2 Norte;Femenino;Urbano;Vias Publicas;Contundentes;Rompimiento De Vidrio;No Reportado;Santa Clara;Infancia (0 a 11 años)
2025;0;Septiembre;Domingo;Sep;Dom;7;37;H. Celular;1;E-Norte;CAI 1;Z. Atención 2 Norte;Femenino;Urbano;Vias Publicas;Sin Empleo de Armas;Cosquilleo;No Reportado;Pubenza Catay;Infancia (0 a 11 años)
